id,title,genres,averageRating,numVotes,releaseYear
tt4374208,Catastrophe,Comedy,8.2,24864,2015
tt9458304,Dororo,"Action, Adventure, Animation",8.2,24630,2019
tt1844923,"Friday Night Dinner",Comedy,8.2,24161,2011
tt4592410,"The Get Down","Drama, Music, Musical",8.2,24143,2016
tt0379632,Hustle,"Crime, Drama, Mystery",8.2,24032,2004
tt11398870,Caliphate,"Crime, Drama, Thriller",8.2,23641,2020
tt1693592,Vera,"Crime, Drama, Mystery",8.2,22769,2011
tt2581458,Looking,"Comedy, Drama, Romance",8.2,22567,2014
tt6466208,Breathe,"Crime, Drama, Thriller",8.2,22388,2018
tt0105929,"Absolutely Fabulous",Comedy,8.2,22386,1992
tt27668559,"Queen of Tears","Comedy, Drama, Romance",8.2,21204,2024
tt0207275,"The 10th Kingdom","Adventure, Comedy, Family",8.2,21178,2000
tt0108906,"The Kingdom","Comedy, Drama, Fantasy",8.2,21000,1994
tt5673782,Genius,"Biography, Drama, History",8.2,20682,2017
tt8392006,Apharan,"Crime, Thriller",8.2,20450,2018
tt1660055,"Scooby-Doo! Mystery Incorporated","Adventure, Animation, Comedy",8.2,20257,2010
tt4687882,Patriot,"Comedy, Drama, Thriller",8.2,19656,2015
tt0106052,"Late Night with Conan O'Brien","Comedy, Music, Talk-Show",8.2,19413,1993
tt1091909,"Murdoch Mysteries","Crime, Drama, Mystery",8.2,19130,2008
tt1988386,"Miss Fisher's Murder Mysteries","Crime, Drama, History",8.2,18475,2012
tt0983983,"Shaun the Sheep","Animation, Comedy, Family",8.2,18390,2007
tt1533435,Miranda,Comedy,8.2,18074,2009
tt3469052,"My Love from Another Star","Comedy, Drama, Fantasy",8.2,18062,2013
tt13024830,Senna,"Biography, Drama, Sport",8.2,17335,2024
tt0387736,"Farscape: The Peacekeeper Wars","Action, Adventure, Drama",8.2,17177,2004
tt0083505,"The Young Ones",Comedy,8.2,17157,1982
tt0103352,"Are You Afraid of the Dark?","Drama, Fantasy, Horror",8.2,16974,1990
tt0874608,"Inspector Lewis","Crime, Drama, Mystery",8.2,16772,2006
tt7211618,"Gentleman Jack","Biography, Drama, History",8.2,16724,2019
tt3556920,"Wolf Hall","Biography, Drama, History",8.2,16720,2015
tt2051178,Fate/Zero,"Action, Adventure, Animation",8.2,15970,2011
tt12759100,"Somebody Somewhere","Comedy, Drama",8.2,15869,2022
tt1118804,Clannad,"Animation, Comedy, Drama",8.2,15742,2007
tt5014882,"The Durrells","Biography, Comedy, Drama",8.2,15604,2016
tt0092379,"Inspector Morse","Crime, Drama, Mystery",8.2,15200,1987
tt15384586,"Fellow Travelers","Drama, Romance",8.2,15165,2023
tt9612102,Exit,"Crime, Drama, Thriller",8.2,15115,2019
tt6494622,"Made in Heaven","Drama, Romance",8.2,14885,2019
tt0058805,"Get Smart","Action, Adventure, Comedy",8.2,14525,1965
tt1708446,"Taarak Mehta Ka Ooltah Chashmah","Comedy, Drama, Family",8.2,13981,2008
tt0098830,"In Living Color","Comedy, Music",8.2,13628,1990
tt2348803,"Kuroko's Basketball","Animation, Comedy, Sport",8.2,13521,2012
tt1334722,Baccano!,"Action, Adventure, Animation",8.2,13178,2007
tt1773185,"Puella Magi Madoka Magica","Action, Adventure, Animation",8.2,12548,2011
tt15026724,"Our Beloved Summer","Drama, Romance",8.2,12293,2021
tt0337898,"Law of the Lawless","Action, Crime, Drama",8.2,12249,2002
tt0346369,"Penn & Teller: Bullshit!","Comedy, Documentary",8.2,12005,2003
tt0071042,"The Rockford Files","Crime, Drama, Mystery",8.2,11843,1974
tt2544148,"20 Dakika","Action, Drama, Romance",8.2,11721,2013
tt31122777,"Say Nothing","Drama, History, Thriller",8.2,11615,2024
tt0197159,"Home Movies","Animation, Comedy, Drama",8.2,11489,1999
tt6112556,"Yuri!!! On Ice","Animation, Comedy, Drama",8.2,11412,2016
tt2432604,"Toast of London",Comedy,8.2,11372,2012
tt0081873,"Hill Street Blues","Crime, Drama, Mystery",8.2,11232,1981
tt1178522,"Little Dorrit","Drama, Mystery, Romance",8.2,11057,2008
tt13718450,86,"Action, Animation, Drama",8.2,10859,2021
tt13024974,D.P.,"Action, Crime, Drama",8.2,10741,2021
tt4343334,"For My Son","Crime, Drama",8.2,10679,2015
tt1138475,"The Guild","Comedy, Short",8.2,10650,2007
tt20449048,"Feels Like Home",Comedy,8.2,10578,2022
tt1055238,"Would I Lie to You?","Comedy, Game-Show",8.2,10392,2007
tt5754602,"4 Blocks","Crime, Drama",8.2,10182,2017
tt0337792,"Wire in the Blood","Crime, Drama, Mystery",8.2,10128,2002
tt1520211,"The Walking Dead","Drama, Horror, Thriller",8.1,1141349,2010
tt0898266,"The Big Bang Theory","Comedy, Romance",8.1,907698,2007
tt0182576,"Family Guy","Animation, Comedy",8.1,377307,1999
tt0452046,"Criminal Minds","Crime, Drama, Mystery",8.1,230207,2005
tt0165598,"That '70s Show","Comedy, Drama, Romance",8.1,194571,1998
tt11691774,"Only Murders in the Building","Comedy, Crime, Drama",8.1,185847,2021
tt14688458,Silo,"Drama, Mystery, Sci-Fi",8.1,184539,2023
tt1219024,Castle,"Comedy, Crime, Drama",8.1,181041,2009
tt3205802,"How to Get Away with Murder","Crime, Drama, Mystery",8.1,173547,2014
tt7016936,"Killing Eve","Action, Adventure, Drama",8.1,146385,2018
tt0203259,"Law & Order: Special Victims Unit","Crime, Drama, Mystery",8.1,136386,1999
tt2294189,"The Fall","Crime, Drama, Thriller",8.1,126163,2013
tt4301160,"Black Bird","Biography, Crime, Drama",8.1,125174,2022
tt2188671,"Bates Motel","Drama, Horror, Mystery",8.1,121680,2013
tt0092400,"Married... with Children",Comedy,8.1,114874,1987
tt2879552,11.22.63,"Drama, Mystery, Romance",8.1,109307,2016
tt5114356,Legion,"Action, Drama, Sci-Fi",8.1,100734,2017
tt15677150,Shrinking,"Comedy, Drama",8.1,100045,2023
tt0312172,Monk,"Comedy, Crime, Drama",8.1,98498,2002
tt24053860,"The Day of the Jackal","Action, Crime, Drama",8.1,97539,2024
tt0758790,"The Tudors","Drama, History, Romance",8.1,84464,2007
tt7772588,"For All Mankind","Drama, Sci-Fi",8.1,79344,2019
tt8690918,"Resident Alien","Comedy, Drama, Mystery",8.1,74865,2021
tt0106145,"Star Trek: Deep Space Nine","Action, Adventure, Drama",8.1,74189,1993
tt0374455,"Stargate: Atlantis","Action, Adventure, Drama",8.1,73809,2004
tt5618256,Manhunt,"Biography, Crime, Drama",8.1,65604,2017
tt2930604,"Star Wars: Rebels","Action, Adventure, Animation",8.1,63527,2014
tt0852863,"Phineas and Ferb","Action, Adventure, Animation",8.1,62110,2007
tt11016042,Ripley,"Crime, Drama, Thriller",8.1,60995,2024
tt4047038,"Dirk Gently's Holistic Detective Agency","Action, Adventure, Comedy",8.1,60238,2016
tt4687880,Goliath,Drama,8.1,59744,2016
tt16283804,"One Day","Comedy, Drama, Romance",8.1,59561,2024
tt2235759,"The Great","Biography, Comedy, Drama",8.1,59402,2020
tt1610527,Workaholics,Comedy,8.1,57769,2011
tt8634332,"The Righteous Gemstones","Comedy, Drama",8.1,56468,2019
tt3281796,Power,"Crime, Drama",8.1,55774,2014
tt22014226,"Taaza Khabar","Action, Comedy, Drama",8.1,55683,2023
tt8788458,"The Promised Neverland","Action, Adventure, Animation",8.1,52843,2019
tt2887954,"Tokyo Vice","Crime, Drama, Thriller",8.1,52808,2022
tt2805096,"Chicago P.D.","Action, Crime, Drama",8.1,49051,2014
tt0105958,"Boy Meets World","Comedy, Drama, Family",8.1,48268,1993
tt0348913,"Dead Like Me","Comedy, Drama, Fantasy",8.1,45054,2003
tt2452242,Happy!,"Action, Comedy, Crime",8.1,44649,2017
tt1615919,"Raising Hope","Comedy, Family",8.1,42151,2010
tt8749198,"Daisy Jones & The Six","Drama, Music, Romance",8.1,41763,2023
tt20723374,"Star Wars: Tales of the Jedi","Action, Adventure, Animation",8.1,40255,2022
tt14524712,Beckham,"Biography, Documentary, Sport",8.1,38735,2023
tt21344706,"The Glory","Drama, Mystery, Thriller",8.1,37122,2022
tt7768848,"Wild Wild Country","Crime, Documentary",8.1,36975,2018
tt2616280,Derek,"Comedy, Drama",8.1,36717,2012
tt9679542,"Dr. Stone","Action, Adventure, Animation",8.1,34643,2019
tt1492179,"Strike Back","Action, Drama, Thriller",8.1,34530,2010
tt6877772,"American Vandal","Comedy, Crime, Drama",8.1,34115,2017
tt0830361,"The Lost Room","Action, Fantasy, Mystery",8.1,34013,2006
tt14819828,"Business Proposal","Comedy, Drama, Romance",8.1,33770,2022
tt4998350,"The Deuce","Crime, Drama, Mystery",8.1,33582,2017
tt5607616,"Re: Zero - Starting Life in Another World","Adventure, Animation, Drama",8.1,33423,2016
tt0914387,Damages,"Crime, Drama, Mystery",8.1,32302,2007
tt0147746,"Batman Beyond","Action, Adventure, Animation",8.1,31883,1999
tt3877200,"The Missing","Crime, Drama, Mystery",8.1,31558,2014
tt8332438,ZeroZeroZero,"Crime, Drama, Thriller",8.1,31231,2019
tt12920838,"The Frog","Crime, Drama, Mystery",8.1,30885,2020
tt0318997,"Angels in America","Drama, Fantasy, Romance",8.1,30770,2003
tt3228420,"You're the Worst","Comedy, Drama, Romance",8.1,29186,2014
tt16867040,"Cunk on Earth",Comedy,8.1,28871,2022
tt0118298,Daria,"Animation, Comedy, Drama",8.1,28290,1997
tt3910804,"War & Peace","Drama, History, Romance",8.1,28186,2016
tt4524056,"Vis a vis","Drama, Thriller",8.1,27847,2015
tt11204260,"I May Destroy You",Drama,8.1,27343,2020
tt3502172,"Mozart in the Jungle","Comedy, Drama, Music",8.1,26544,2014
tt15222080,"Blue Lock","Animation, Sport, Thriller",8.1,25362,2022
tt0425118,"I Know This Much Is True",Drama,8.1,25265,2020
tt2543328,"TURN: Washington's Spies","Drama, History, War",8.1,24256,2014
tt2379308,Psycho-Pass,"Action, Animation, Crime",8.1,24218,2012
tt0421384,"The Valley of the Wolves","Action, Crime, Drama",8.1,23980,2003
tt0460690,"The Unit","Action, Drama, Thriller",8.1,23944,2006
tt5024912,Insecure,"Comedy, Drama, Romance",8.1,23741,2016
tt0883772,"Man vs. Wild","Adventure, Reality-TV",8.1,23595,2006
tt8080122,"Godfather of Harlem","Crime, Drama",8.1,23493,2019
tt2183641,"Ripper Street","Crime, Drama, Mystery",8.1,23379,2012
tt11239552,"Itaewon Class","Drama, Romance",8.1,22763,2020
tt6051216,Insider,"Action, Crime, Drama",8.1,22410,2016
tt12197698,"Leverage: Redemption","Crime, Mystery, Thriller",8.1,21346,2021
tt7745956,"She-Ra and the Princesses of Power","Action, Adventure, Animation",8.1,20865,2018
tt0279077,FLCL,"Action, Animation, Comedy",8.1,20837,2000
tt9095260,"Criminal Justice","Crime, Drama, Mystery",8.1,20713,2019
tt6263222,"Strong Girl Bong-soon","Comedy, Crime, Drama",8.1,20667,2017
tt13911284,"Hell's Paradise: Jigokuraku","Action, Adventure, Animation",8.1,20331,2023
tt9054364,"That Time I Got Reincarnated as a Slime","Action, Adventure, Animation",8.1,19632,2018
tt5339440,"One Day at a Time","Comedy, Drama",8.1,19170,2017
tt0115378,"Superman: The Animated Series","Action, Adventure, Animation",8.1,18692,1996
tt1833285,Boss,"Crime, Drama",8.1,18674,2011
tt10314462,"Zoey's Extraordinary Playlist","Comedy, Drama, Musical",8.1,18624,2020
tt1366312,Emma,"Comedy, Drama, Romance",8.1,18614,2009
tt26315487,Bloodhounds,"Action, Crime, Drama",8.1,18538,2023
tt11228748,"The King: Eternal Monarch","Fantasy, Mystery, Romance",8.1,18143,2020
tt0080274,Shogun,"Adventure, Drama, History",8.1,17213,1980
tt26737616,Pluto,"Action, Animation, Drama",8.1,17154,2023
tt1913273,"Anohana: The Flower We Saw That Day","Adventure, Animation, Drama",8.1,17150,2011
tt3305096,Galavant,"Adventure, Comedy, Fantasy",8.1,17088,2015
tt14466018,"Blue Lights","Crime, Drama, Thriller",8.1,16676,2023
tt1515193,"The Big C","Comedy, Drama",8.1,16477,2010
tt0063951,"Sesame Street","Adventure, Animation, Comedy",8.1,16262,1969
tt10220588,"Hotel Del Luna","Action, Comedy, Drama",8.1,16004,2019
tt8324422,PEN15,"Comedy, Drama",8.1,15238,2019
tt27846061,Ludwig,"Comedy, Crime, Drama",8.1,15165,2024
tt13304700,Snowdrop,"Crime, Drama, Romance",8.1,14714,2021
tt11822998,"The Trials of Gabriel Fernandez","Crime, Documentary",8.1,14669,2020
tt5766194,"Legend of the Blue Sea","Comedy, Drama, Fantasy",8.1,14588,2016
tt0805661,"The Black Donnellys","Crime, Drama",8.1,14535,2007
tt10691770,"Helluva Boss","Action, Animation, Comedy",8.1,14144,2019
tt4731072,"Food Wars: Shokugeki no Soma","Animation, Comedy, Drama",8.1,13794,2015
tt18228732,"Colin from Accounts","Comedy, Drama, Romance",8.1,13728,2022
tt8523042,Vagabond,"Action, Mystery, Thriller",8.1,13306,2019
tt22297578,Cat,"Crime, Drama, Thriller",8.1,13301,2022
tt23037654,"Khakee: The Bihar Chapter","Action, Crime, Drama",8.1,13266,2022
tt1086191,Outnumbered,"Comedy, Drama",8.1,13050,2007
tt0816397,"Ouran High School Host Club","Animation, Comedy, Romance",8.1,12703,2006
tt0088583,"North & South: Book 1, North & South","Drama, History, Romance",8.1,12490,1985
tt16447750,Maestro,"Crime, Drama, Mystery",8.1,12488,2022
tt1008108,"Ashes to Ashes","Crime, Drama, Fantasy",8.1,11676,2008
tt6078096,"High Maintenance","Comedy, Drama",8.1,11305,2016
tt8026448,"Tacoma FD",Comedy,8.1,11165,2019
tt6824234,"Fight for My Way","Comedy, Romance",8.1,11116,2017
tt11761194,"Power Book IV: Force","Crime, Drama",8.1,10858,2022
tt20873118,"Suzhal - The Vortex","Crime, Drama, Thriller",8.1,10709,2022
tt1618952,Gönülçelen,"Drama, Music",8.1,10678,2010
tt1973692,Rita,"Comedy, Drama",8.1,10559,2012
tt7889220,"Dirty Money","Crime, Documentary",8.1,10515,2018
tt2582590,Vicious,Comedy,8.1,10449,2013
tt8515016,"Banana Fish","Action, Adventure, Animation",8.1,10228,2018
tt0384746,"Kenny vs. Spenny","Comedy, Game-Show, Reality-TV",8.1,10097,2002
tt10919420,"Squid Game","Action, Drama, Mystery",8,662801,2021
tt13443470,Wednesday,"Comedy, Crime, Fantasy",8,415971,2022
tt4052886,Lucifer,"Crime, Drama, Fantasy",8,375495,2016
tt2372162,"Orange Is the New Black","Comedy, Crime, Drama",8,328872,2013
tt13406094,"The White Lotus","Comedy, Drama",8,275969,2021
tt9288030,Reacher,"Action, Crime, Drama",8,263951,2022
tt6257970,"The End of the F***ing World","Adventure, Comedy, Crime",8,235211,2017
tt5057054,"Tom Clancy's Jack Ryan","Action, Drama, Thriller",8,184909,2018
tt13210838,"The Gentlemen","Action, Comedy, Crime",8,161987,2024
tt7493974,Bodyguard,"Crime, Drama, Thriller",8,160748,2018
tt14403178,Beef,"Comedy, Drama",8,151525,2023
tt1235099,"Lie to Me","Crime, Drama, Mystery",8,131718,2009
tt2649356,"Sharp Objects","Crime, Drama, Mystery",8,129159,2018
tt6470478,"The Good Doctor",Drama,8,122821,2017
tt14164730,"Dexter: New Blood","Crime, Drama, Mystery",8,120740,2021
tt1869454,"Good Omens","Comedy, Drama, Fantasy",8,118894,2019
tt1399664,"The Night Manager","Crime, Drama, Mystery",8,110769,2016
tt5691552,"The Orville","Adventure, Comedy, Drama",8,105052,2017
tt16358384,"Tulsa King","Crime, Drama",8,98140,2022
tt7587890,"The Rookie","Action, Crime, Drama",8,98052,2018
tt9815454,Unorthodox,Drama,8,96437,2020
tt0810788,"Burn Notice","Action, Crime, Drama",8,81112,2007
tt17491088,"The Diplomat","Drama, Thriller",8,80222,2023
tt12411074,Paranormal,"Drama, Fantasy, Horror",8,75137,2020
tt5651844,Travelers,"Drama, Mystery, Sci-Fi",8,68859,2016
tt2261391,"Chicago Fire","Action, Drama",8,68795,2012
tt24069848,"American Primeval","Action, Drama, Thriller",8,68666,2025
tt11318602,"Don't F**k with Cats: Hunting an Internet Killer","Crime, Documentary, Mystery",8,66092,2019
tt0083399,Cheers,"Comedy, Drama",8,65087,1982
tt0072562,"Saturday Night Live","Comedy, Music",8,55595,1975
tt5770786,GLOW,"Comedy, Drama, Sport",8,52740,2017
tt7661390,"Gangs of London","Action, Crime, Drama",8,48400,2020
tt9244578,"Rise of Empires: Ottoman","Documentary, Drama, History",8,42982,2020
tt4326894,"F Is for Family","Animation, Comedy, Drama",8,42914,2015
tt2712740,"The Goldbergs",Comedy,8,42681,2013
tt0084988,Blackadder,Comedy,8,42525,1982
tt5011816,"Sneaky Pete","Comedy, Crime, Drama",8,42498,2015
tt4406178,"The Gilded Age",Drama,8,41989,2022
tt6873658,"The Mechanism","Crime, Drama, Thriller",8,36956,2018
tt0092345,DuckTales,"Action, Adventure, Animation",8,36419,1987
tt1064899,"Queen of the South","Action, Crime, Drama",8,36251,2016
tt3766376,"Vice Principals",Comedy,8,35135,2016
tt1453159,"The Pillars of the Earth","Drama, Romance, Thriller",8,34454,2010
tt6586318,"Patrick Melrose",Drama,8,34076,2018
tt4643084,Counterpart,"Drama, Sci-Fi, Thriller",8,32826,2017
tt12682218,"Scenes from a Marriage",Drama,8,31753,2021
tt11639952,"Young Rock","Biography, Comedy",8,30719,2021
tt0096708,"Tales from the Crypt","Comedy, Crime, Fantasy",8,28428,1989
tt8201186,"The Capture","Crime, Mystery, Thriller",8,26376,2019
tt6792200,"The Keepers","Crime, Documentary, Mystery",8,26332,2017
tt3561180,Trapped,"Crime, Drama, Mystery",8,26010,2015
tt1001482,"United States of Tara","Comedy, Drama, Romance",8,25855,2009
tt0086817,"The Transformers","Action, Adventure, Animation",8,24590,1984
tt0370194,"Reno 911!","Comedy, Crime",8,24303,2003
tt10050772,"I Think You Should Leave with Tim Robinson",Comedy,8,23776,2019
tt4051832,Lovesick,Comedy,8,23479,2014
tt10166602,"Love, Victor","Comedy, Drama, Romance",8,23396,2020
tt27713897,Arnold,"Biography, Documentary",8,23248,2023
tt0057729,"The Addams Family","Comedy, Family, Horror",8,22896,1964
tt3837246,"Assasination Classroom","Animation, Comedy, Family",8,22662,2013
tt8242904,"What's Wrong with Secretary Kim","Comedy, Mystery, Romance",8,22233,2018
tt2521668,"The Returned","Drama, Fantasy, Horror",8,21776,2012
tt7375404,Kidding,"Comedy, Drama",8,20834,2018
tt8993398,"Rascal Does Not Dream of Bunny Girl Senpai","Animation, Drama, Fantasy",8,20467,2018
tt13274038,"True Beauty","Comedy, Drama, Romance",8,20214,2020
tt7157248,"The New Pope",Drama,8,19769,2020
tt0377260,Shameless,"Comedy, Crime, Drama",8,19724,2004
tt0500092,"Serial Experiments Lain","Animation, Drama, Horror",8,19681,1998
tt13103134,Horimiya,"Animation, Comedy, Drama",8,19489,2021
tt0108783,Gargoyles,"Action, Adventure, Animation",8,19446,1994
tt0241088,"Da Ali G Show",Comedy,8,18693,2000
tt6474236,"The Looming Tower","Drama, History",8,18517,2018
tt4384086,"Life in Pieces",Comedy,8,18196,2015
tt0112095,NewsRadio,"Comedy, Romance",8,18117,1995
tt7649694,Ramy,"Comedy, Drama, Romance",8,17352,2019
tt13444408,Kin,"Crime, Drama",8,17297,2021
tt12867810,Start-Up,"Comedy, Drama, Romance",8,17044,2020
tt6162588,"Brave and Beautiful","Drama, Romance",8,16741,2016
tt0108981,"The Vicar of Dibley",Comedy,8,16322,1994
tt0985344,Claymore,"Action, Adventure, Animation",8,16174,2007
tt5797194,W,"Action, Comedy, Drama",8,16145,2016
tt3829868,"Looking for Alaska","Drama, Romance",8,15632,2019
tt4445154,"Deutschland 83","Drama, Romance, Thriller",8,15602,2015
tt0433722,"Paranoia Agent","Animation, Drama, Horror",8,15474,2004
tt2980696,Quarry,"Crime, Drama, Thriller",8,14900,2016
tt18926162,Tomorrow,"Action, Comedy, Drama",8,14899,2022
tt22373148,"Karm Yuddh",Drama,8,14885,2022
tt14479078,Candy,Thriller,8,14740,2021
tt15282746,"Drops of God",Drama,8,14739,2023
tt20285780,"The Artful Dodger","Crime, Drama, History",8,14585,2023
tt2548418,"Jonathan Strange & Mr Norrell","Fantasy, War",8,14506,2015
tt10982034,Trying,"Comedy, Drama, Romance",8,14090,2020
tt4452630,"Code Black",Drama,8,13901,2015
tt2314952,"Comedians in Cars Getting Coffee","Comedy, Family, Talk-Show",8,13899,2012
tt9778022,Abhay,"Crime, Thriller",8,13709,2019
tt0847150,"Sense & Sensibility","Drama, Romance",8,13567,2008
tt23649128,"The Studio","Comedy, Drama",8,13480,2025
tt13273826,"The Uncanny Counter","Action, Fantasy, Horror",8,13405,2020
tt11147852,Dorohedoro,"Action, Animation, Comedy",8,13328,2020
tt9022422,"The Tattooist of Auschwitz","Drama, History, Romance",8,12539,2024
tt0772145,"Wolverine and the X-Men","Action, Adventure, Animation",8,12501,2008
tt4877736,BrainDead,"Comedy, Drama, Horror",8,12484,2016
tt5332732,Shahrzad,"Drama, History, Romance",8,12412,2015
tt0294097,"Harvey Birdman, Attorney at Law","Animation, Comedy, Sci-Fi",8,12403,2000
tt4855114,"Good Behavior","Crime, Drama, Mystery",8,12343,2016
tt15392100,"The Billion Dollar Code","Biography, Crime, Drama",8,12201,2021
tt1778108,"The Hour",Drama,8,12140,2011
tt16227240,"The Great Weddings of Munnes","Comedy, Drama",8,12105,2022
tt0081874,"The Hitch Hiker's Guide to the Galaxy","Adventure, Comedy, Sci-Fi",8,12080,1981
tt0197182,"Third Watch","Action, Crime, Drama",8,11986,1999
tt0077097,"WKRP in Cincinnati",Comedy,8,11935,1978
tt14599438,"Jeen-yuhs: A Kanye Trilogy","Documentary, Music",8,11855,2022
tt1843678,"Scott & Bailey","Crime, Drama, Mystery",8,11721,2011
tt6905756,"Pagan Peak","Crime, Drama, Mystery",8,11552,2018
tt19072562,"Kaala Paani","Drama, Thriller",8,11226,2023
tt31183656,"Maamla Legal Hai","Comedy, Drama",8,11161,2024
tt6554240,Heels,"Drama, Sport",8,10879,2021
tt0118475,Spawn,"Action, Adventure, Animation",8,10860,1997
tt21621494,"Delicious in Dungeon","Adventure, Animation, Comedy",8,10594,2024
tt5580664,"Voltron: Legendary Defender","Action, Adventure, Animation",8,10356,2016
tt8005374,Explained,Documentary,8,10191,2018
tt8078816,"Something in the Rain","Drama, Romance",8,10020,2018
tt5180504,"The Witcher","Action, Adventure, Drama",7.9,595375,2019
tt9140560,WandaVision,"Action, Comedy, Drama",7.9,395737,2021
tt1844624,"American Horror Story","Drama, Horror, Sci-Fi",7.9,354558,2011
tt2741602,"The Blacklist","Crime, Drama, Mystery",7.9,290131,2013
tt0844441,"True Blood","Drama, Fantasy, Mystery",7.9,266001,2008
tt2261227,"Altered Carbon","Action, Adventure, Drama",7.9,196627,2018
tt0098800,"The Fresh Prince of Bel-Air",Comedy,7.9,149175,1990
tt1830617,Grimm,"Crime, Drama, Fantasy",7.9,135846,2011
tt15567174,"The Fall of the House of Usher","Drama, Horror, Mystery",7.9,125607,2023
tt2191671,Elementary,"Crime, Drama, Mystery",7.9,123268,2012
tt0439100,Weeds,"Comedy, Crime, Drama",7.9,119722,2005
tt1740299,"The Man in the High Castle","Drama, Sci-Fi, Thriller",7.9,117231,2015
tt11743610,"The Terminal List","Action, Drama, Thriller",7.9,114838,2022
tt8064302,"Dead to Me","Comedy, Crime, Drama",7.9,105860,2019
tt1199099,Merlin,"Adventure, Drama, Fantasy",7.9,90305,2008