,id,title,CodePays
2131,tt0257076,S.W.A.T.,'us'
2132,tt0373074,Kung Fu Hustle,"'hk', 'cn', 'us'"
2133,tt1334260,Never Let Me Go,"'gb', 'us'"
2134,tt2203939,The Other Woman,'us'
2135,tt0079116,Escape from Alcatraz,'us'
2139,tt1389137,We Bought a Zoo,'us'
2140,tt0100507,Rocky V,'us'
2141,tt0421239,Red Eye,'us'
2145,tt0048280,Lady and the Tramp,'us'
2146,tt1758830,This Is 40,'us'
2147,tt2381111,Brooklyn,"'ie', 'gb', 'ca', 'us'"
2149,tt1855325,Resident Evil: Retribution,"'de', 'ca', 'us'"
2150,tt8009428,Hustle,'us'
2151,tt0451079,Horton Hears a Who!,"'us', 'gb'"
2152,tt0096256,They Live,'us'
2153,tt0106918,The Firm,'us'
2155,tt1399683,Winter's Bone,'us'
2156,tt2283336,Men in Black: International,"'us', 'cn', 'gb'"
2158,tt3829266,The Predator,"'ca', 'us', 'gb', 'in', 'au', 'br', 'cn'"
2160,tt1488606,Triple Frontier,'us'
2161,tt0103855,The Bodyguard,'us'
2164,tt9893250,I Care a Lot,"'us', 'gb'"
2165,tt3289956,The Autopsy of Jane Doe,'gb'
2167,tt2034800,The Great Wall,"'us', 'cn', 'hk', 'au', 'ca', 'jp'"
2168,tt0312004,Wallace & Gromit: The Curse of the Were-Rabbit,"'gb', 'us'"
2170,tt0046250,Roman Holiday,'us'
2173,tt0091203,Highlander,"'gb', 'us'"
2174,tt2222042,Love and Monsters,"'ca', 'us', 'au'"
2175,tt2510894,Hotel Transylvania 2,"'us', 'ca'"
2177,tt0387131,The Constant Gardener,"'gb', 'de', 'ke', 'fr', 'us', 'ch'"
2179,tt1100089,Foxcatcher,'us'
2180,tt1939659,Carrie,'us'
2181,tt13238346,Past Lives,"'us', 'kr'"
2183,tt1086772,Blended,'us'
2184,tt1351685,Jack the Giant Slayer,'us'
2187,tt5886046,Escape Room,"'us', 'za'"
2190,tt2180411,Into the Woods,"'us', 'ca', 'it', 'gb'"
2191,tt1648190,The Dark Tower,'us'
2192,tt0079522,Manhattan,'us'
2193,tt7069210,The Conjuring: The Devil Made Me Do It,'us'
2196,tt15789038,Elemental,'us'
2197,tt1915581,Magic Mike,'us'
2200,tt0051201,Witness for the Prosecution,'us'
2201,tt0104952,My Cousin Vinny,'us'
2202,tt0120784,Payback,'us'
2205,tt3874544,The Boss Baby,'us'
2207,tt0256380,Shallow Hal,"'us', 'de'"
2208,tt4052882,The Shallows,'us'
2209,tt2446980,Joy,'us'
2212,tt0815236,She's Out of My League,'us'
2215,tt0097441,Glory,'us'
2216,tt10676048,The Marvels,'us'
2217,tt0325703,Lara Croft: Tomb Raider - The Cradle of Life,"'us', 'de', 'jp', 'gb', 'hk'"
2218,tt1571234,Mortal Engines,"'cn', 'jp', 'nz', 'us'"
2221,tt11271038,Licorice Pizza,"'us', 'ca'"
2224,tt1549920,The Last Stand,"'us', 'kr'"
2226,tt0790736,R.I.P.D.,'us'
2227,tt0249462,Billy Elliot,"'gb', 'fr'"
2229,tt4698684,Hunt for the Wilderpeople,'nz'
2230,tt0093177,Hellraiser,'gb'
2232,tt1109624,Paddington,"'gb', 'fr'"
2233,tt3316960,Still Alice,"'us', 'gb', 'fr'"
2234,tt5462602,The Big Sick,'us'
2235,tt0033563,Dumbo,'us'
2236,tt0385880,Monster House,'us'
2237,tt9620288,King Richard,"'us', 'au'"
2240,tt0327850,The Rundown,'us'
2243,tt2177771,The Monuments Men,"'de', 'us'"
2244,tt17024450,The Equalizer 3,"'us', 'it', 'au'"
2245,tt1634122,Johnny English Reborn,"'gb', 'fr', 'us'"
2249,tt0063350,Night of the Living Dead,'us'
2253,tt0379725,Capote,"'us', 'ca'"
2254,tt0816442,The Book Thief,"'de', 'us', 'gb'"
2255,tt0947810,Green Zone,"'gb', 'fr', 'es', 'jp', 'us'"
2256,tt0095956,Rambo III,'us'
2258,tt2388715,Oculus,'us'
2261,tt0404032,The Exorcism of Emily Rose,'us'
2263,tt2631186,Baahubali: The Beginning,'in'
2264,tt0067116,The French Connection,'us'
2265,tt0070608,Robin Hood,'us'
2266,tt0042192,All About Eve,'us'
2267,tt0106582,Cliffhanger,"'fr', 'it', 'jp', 'us'"
2270,tt0424095,Flushed Away,"'gb', 'us'"
2271,tt0274558,The Hours,'us'
2272,tt0089881,Ran,"'jp', 'fr'"
2274,tt0092644,Beverly Hills Cop II,'us'
2276,tt2305051,Wild,'us'
2280,tt0424345,Clerks II,'us'
2281,tt2692250,Night at the Museum: Secret of the Tomb,"'gb', 'us'"
2282,tt0070511,Papillon,"'fr', 'us'"
2283,tt0325805,Matchstick Men,'us'
2286,tt1034032,Gamer,'us'
2288,tt0118617,Anastasia,'us'
2289,tt8404614,The Two Popes,"'gb', 'it', 'ar', 'us'"
2290,tt0918927,Doubt,'us'
2295,tt0230011,Atlantis: The Lost Empire,"'us', 'jp'"
2296,tt0012349,The Kid,'us'
2297,tt0075005,The Omen,"'gb', 'us'"
2298,tt1538403,The Mortal Instruments: City of Bones,"'us', 'de', 'ca', 'gb'"
2300,tt9495224,Black Mirror: Bandersnatch,"'gb', 'us'"
2301,tt0133240,Treasure Planet,'us'
2302,tt0758730,Aliens vs. Predator: Requiem,'us'
2303,tt14948432,Red One,"'us', 'ca'"
2304,tt0111070,The Santa Clause,"'us', 'ca'"
2305,tt1205537,Jack Ryan: Shadow Recruit,"'us', 'ru', 'gb'"
2308,tt5758778,Skyscraper,'us'
2310,tt1234548,The Men Who Stare at Goats,"'us', 'gb'"
2312,tt5649144,The Florida Project,'us'
2316,tt0251075,Evolution,'us'
2317,tt0468492,The Host,"'kr', 'jp'"
2320,tt0453451,Mr. Bean's Holiday,"'gb', 'fr', 'de', 'us'"
2324,tt4651520,Bad Moms,"'us', 'cn'"
2326,tt1448755,Killer Elite,"'gb', 'au', 'us', 'jo', 'ma'"
2328,tt1860213,Dirty Grandpa,"'us', 'gb'"
2330,tt17663992,Scream VI,"'us', 'ca', 'gb'"
2331,tt3967856,Okja,"'kr', 'us'"
2332,tt4034354,Swiss Army Man,'us'
2333,tt1038919,The Bounty Hunter,'us'
2334,tt0074486,Eraserhead,'us'
2338,tt1482459,The Lorax,"'us', 'fr'"
2339,tt1489887,Booksmart,'us'
2340,tt3606752,Cars 3,"'us', 'jp'"
2341,tt5177120,The Ministry of Ungentlemanly Warfare,"'us', 'gb', 'tr'"
2342,tt0120890,Wild Things,'us'
2343,tt0060827,Persona,'se'
2344,tt2312718,Homefront,'us'
2345,tt3748172,Gerald's Game,'us'
2346,tt0120657,The 13th Warrior,'us'
2347,tt1616195,J. Edgar,'us'
2349,tt2265171,The Raid 2,"'id', 'us', 'my'"
2350,tt1067106,A Christmas Carol,'us'
2351,tt14998742,Rebel Moon - Part One: A Child of Fire,'us'
2352,tt0096446,Willow,'us'
2353,tt12915716,Adipurush,'in'
2354,tt1298649,The Watch,"'us', 'gb'"
2355,tt1937390,Nymphomaniac: Vol. I,"'dk', 'de', 'be', 'gb', 'fr', 'se', 'us'"
2356,tt0373883,Halloween,'us'
2358,tt0117731,Star Trek: First Contact,'us'
2361,tt0338564,Infernal Affairs,'hk'
2363,tt7979580,The Mitchells vs. the Machines,"'hk', 'ca', 'us'"
2364,tt1528854,Daddy's Home,'us'
2366,tt0245574,Y tu mamá también,'mx'
2367,tt0084827,Tron,"'us', 'tw', 'jp', 'gb'"
2368,tt7160372,The Zone of Interest,"'gb', 'pl', 'us'"
2370,tt1979388,The Good Dinosaur,"'us', 'jp'"
2371,tt0362120,Scary Movie 4,'us'
2372,tt14138650,The Pale Blue Eye,'us'
2373,tt0267913,Scooby-Doo,"'us', 'au'"
2376,tt0119303,Home Alone 3,'us'
2377,tt0084726,Star Trek II: The Wrath of Khan,'us'
2381,tt0449010,Eragon,"'gb', 'hu', 'us'"
2382,tt0190138,The Whole Nine Yards,'us'
2383,tt3846674,To All the Boys I've Loved Before,'us'
2384,tt1135503,Julie & Julia,'us'
2385,tt0101410,Barton Fink,"'gb', 'us'"
2386,tt1911644,The Call,'us'
2387,tt0480025,This Is England,'gb'
2389,tt14230388,Asteroid City,'us'
2391,tt0467197,Max Payne,"'us', 'ca'"
2392,tt0455824,Australia,"'gb', 'au', 'us'"
2393,tt0114388,Sense and Sensibility,"'gb', 'us'"
2394,tt5638642,The Ritual,"'gb', 'ca'"
2395,tt22687790,A Haunting in Venice,'us'
2397,tt0087884,"Paris, Texas","'xwg', 'fr', 'gb'"
2400,tt0074119,All the President's Men,'us'
2402,tt4501244,Why Him?,'us'
2403,tt0071360,The Conversation,'us'
2406,tt0216216,The 6th Day,'us'
2407,tt10298810,Lightyear,"'us', 'ca'"
2408,tt7599146,Sound of Freedom,"'mx', 'us'"
2409,tt1389072,Downsizing,"'us', 'no'"
2410,tt5164432,"Love, Simon",'us'
2413,tt1854564,Percy Jackson: Sea of Monsters,"'us', 'ca'"
2414,tt1000774,Sex and the City,'us'
2416,tt0112740,Crimson Tide,'us'
2417,tt0328880,Brother Bear,"'us', 'jp'"
2418,tt1071875,Ghost Rider: Spirit of Vengeance,"'ae', 'us'"
2419,tt1355630,If I Stay,'us'
2420,tt0365907,A Walk Among the Tombstones,'us'
2421,tt1590193,The Commuter,"'us', 'gb', 'fr', 'cn', 'ca', 'es'"
2422,tt0056801,8½,"'it', 'fr'"
2424,tt0327554,Catwoman,'us'
2427,tt0317198,Bridget Jones: The Edge of Reason,"'ie', 'gb', 'fr', 'us'"
2429,tt0119395,The Jackal,"'gb', 'fr', 'de', 'jp', 'us'"
2431,tt0146838,Any Given Sunday,'us'
2433,tt0164184,The Sum of All Fears,"'us', 'de', 'ca'"
2436,tt0082010,An American Werewolf in London,"'gb', 'us'"
2438,tt0435651,The Giver,"'ca', 'za', 'us'"
2439,tt0203019,Men of Honor,'us'
2440,tt0256415,Sweet Home Alabama,'us'
2441,tt0817230,Valentine's Day,'us'
2445,tt1025100,Gemini Man,"'us', 'cn', 'co'"
2446,tt7401588,Instant Family,'us'
2447,tt8503618,Hamilton,'us'
2448,tt0430357,Miami Vice,"'us', 'de', 'py', 'uy'"
2450,tt0422720,Marie Antoinette,"'fr', 'jp', 'us'"
2452,tt0102510,The Naked Gun 2½: The Smell of Fear,'us'
2455,tt1981128,Geostorm,"'us', 'hk', 'jp', 'ae'"
2456,tt0137494,Entrapment,"'gb', 'de', 'us'"
2458,tt0822847,Priest,'us'
2459,tt0064665,Midnight Cowboy,'us'
2460,tt1408253,Ride Along,'us'
2461,tt9243804,The Green Knight,"'us', 'ca', 'ie'"
2462,tt4777008,Maleficent: Mistress of Evil,"'gb', 'ca', 'us', 'fr'"
2463,tt0085794,The King of Comedy,'us'
2465,tt0031679,Mr. Smith Goes to Washington,'us'
2467,tt2139881,Long Shot,"'us', 'ca', 'co'"
2468,tt0094862,Child's Play,'us'
2470,tt0200550,Coyote Ugly,'us'
2471,tt0061418,Bonnie and Clyde,'us'
2473,tt0055614,West Side Story,'us'
2474,tt0105112,Patriot Games,'us'
2477,tt8721424,"tick, tick... BOOM!",'us'
2478,tt0068473,Deliverance,'us'
2479,tt1179034,From Paris with Love,"'fr', 'gb', 'us'"
2480,tt6048922,Greyhound,"'us', 'ca', 'cn'"
2482,tt0070379,Mean Streets,'us'
2483,tt0421073,Street Kings,'us'
2484,tt3195644,Insidious: Chapter 3,"'gb', 'ca', 'us'"
2487,tt11233960,The Unforgivable,"'gb', 'de', 'us'"
2488,tt0467200,The Other Boleyn Girl,"'gb', 'us'"
2489,tt4849438,Baahubali 2: The Conclusion,'in'
2490,tt0970866,Little Fockers,'us'
2493,tt2870612,"As Above, So Below","'us', 'fr'"
2496,tt15325794,Fall,"'gb', 'us'"
2497,tt1067583,Water for Elephants,"'us', 'gb'"
2498,tt1142977,Frankenweenie,"'us', 'gb'"
2499,tt0348836,Gothika,'us'
2500,tt0366627,The Jacket,"'de', 'us'"
2501,tt0758746,Friday the 13th,'us'
2504,tt5090568,Transformers: Rise of the Beasts,"'us', 'ca', 'gb', 'nz', 'hu', 'pe', 'cn'"
2506,tt2304933,The 5th Wave,"'gb', 'us'"
2507,tt2671706,Fences,"'us', 'ca'"
2509,tt0425123,Just Like Heaven,'us'
2514,tt1307068,Seeking a Friend for the End of the World,'us'
2516,tt0116213,Eraser,'us'
2517,tt0115433,101 Dalmatians,"'us', 'gb'"
2518,tt0095647,Mississippi Burning,'us'
2519,tt0406375,Zathura: A Space Adventure,'us'
2523,tt13654226,The Gorge,"'gb', 'us'"
2524,tt4495098,Gran Turismo,"'jp', 'us'"
2525,tt5323662,A Silent Voice: The Movie,'jp'
2526,tt0168629,Dancer in the Dark,"'dk', 'de', 'nl', 'it', 'us', 'gb', 'fr', 'se', 'fi', 'is', 'no'"
2528,tt1488589,Guillermo del Toro's Pinocchio,"'us', 'mx', 'fr'"
2529,tt0050986,Wild Strawberries,'se'
2532,tt0368008,The Manchurian Candidate,'us'
2536,tt0096969,Born on the Fourth of July,'us'
2538,tt1985966,Cloudy with a Chance of Meatballs 2,"'us', 'ca'"
2540,tt0114924,While You Were Sleeping,'us'
2541,tt0384806,The Amityville Horror,'us'
2542,tt1315981,A Single Man,'us'
2543,tt0065421,The Aristocats,'us'
2544,tt0901476,Bride Wars,'us'
2545,tt0367959,Hannibal Rising,"'cz', 'gb', 'fr', 'it', 'us'"
2547,tt1702439,Safe Haven,'us'
2548,tt0081573,Superman II,"'gb', 'us'"
2551,tt0013442,Nosferatu: A Symphony of Horror,'de'
2554,tt0084805,Tootsie,'us'
2556,tt1063669,The Wave,"'de', 'fr'"
2558,tt0107206,In the Line of Fire,'us'
2559,tt1078940,Couples Retreat,'us'
2562,tt1131729,The Boat That Rocked,"'gb', 'fr', 'de', 'us'"
2566,tt1860353,Turbo,"'us', 'in'"
2567,tt0106611,Cool Runnings,'us'
2568,tt0436697,The Queen,"'gb', 'us', 'fr', 'it'"
2572,tt0098439,Tango & Cash,'us'
2574,tt2548396,The Cloverfield Paradox,'us'
2575,tt0119164,The Full Monty,"'gb', 'us'"
2576,tt0106220,Addams Family Values,'us'
2579,tt0099700,Gremlins 2: The New Batch,'us'
2581,tt3717490,Power Rangers,"'us', 'hk', 'jp', 'ca', 'nz'"
2583,tt0396555,Meet the Robinsons,'us'
2584,tt1682180,Stoker,"'gb', 'us'"
2585,tt4465564,Fifty Shades Darker,"'us', 'cn', 'jp'"
2588,tt0025316,It Happened One Night,'us'
2590,tt3811906,Malignant,"'us', 'cn'"
2593,tt0086567,WarGames,'us'
2594,tt0790686,Mirrors,"'us', 'ro', 'de', 'fr'"
2595,tt0110622,Naked Gun 33 1/3: The Final Insult,'us'
2598,tt2224026,Home,"'us', 'in'"
2599,tt0088930,Clue,'us'
2602,tt0247745,Super Troopers,'us'
2603,tt9071322,Dark Waters,'us'
2605,tt4225622,The Babysitter,'us'
2606,tt6911608,Mamma Mia! Here We Go Again,"'gb', 'us', 'jp', 'cn', 'hr'"
2607,tt0080120,The Warriors,'us'
2608,tt0390521,Super Size Me,"'us', 'bg'"
2609,tt0338337,Paycheck,"'us', 'ca'"
2612,tt0230030,Bedazzled,"'de', 'us'"
2613,tt1206885,Rambo: Last Blood,"'us', 'hk', 'fr', 'bg', 'es', 'se', 'pt'"
2614,tt4731136,A Cure for Wellness,"'de', 'lu', 'us'"
2617,tt1853739,You're Next,"'us', 'gb'"
2619,tt1007029,The Iron Lady,"'gb', 'fr'"
2622,tt0108394,Three Colors: Blue,"'fr', 'pl', 'ch'"
2624,tt1433108,Faster,'us'
2625,tt0313542,Runaway Jury,'us'
2628,tt0861739,Elite Squad,"'br', 'ar'"
2629,tt1226837,Beautiful Boy,'us'
2630,tt19770238,Aftersun,"'gb', 'us', 'tr', 'ph', 'nl'"
2632,tt0870111,Frost/Nixon,"'us', 'gb', 'fr'"
2634,tt8385148,Hitman's Wife's Bodyguard,"'gb', 'us', 'se', 'bg', 'fr'"
2636,tt4364194,The Peanut Butter Falcon,'us'
2638,tt0111495,Three Colors: Red,"'fr', 'ch', 'pl'"
2640,tt0118689,Bean,"'gb', 'us'"
2642,tt1029234,Martyrs,"'fr', 'ca'"
2643,tt0462504,Rescue Dawn,"'lu', 'us'"
2645,tt1478964,Attack the Block,"'gb', 'fr'"
2647,tt0105417,Sister Act,'us'
2648,tt0138749,The Road to El Dorado,"'us', 'ca', 'fr'"
2649,tt0427152,Dinner for Schmucks,'us'
2652,tt1073498,Meet the Spartans,'us'
2653,tt0105665,Twin Peaks: Fire Walk with Me,"'fr', 'us'"
2656,tt1536044,Paranormal Activity 2,'us'
2659,tt4589218,Five Nights at Freddy's,'us'
2660,tt0373926,The Interpreter,"'gb', 'fr', 'de', 'us'"
2662,tt0120902,The X Files,'us'
2663,tt0349205,Cheaper by the Dozen,'us'
2664,tt1675192,Take Shelter,'us'
2665,tt0109444,Clear and Present Danger,"'us', 'ca'"
2669,tt0351977,Walking Tall,'us'
2671,tt0848537,Epic,"'us', 'gb'"
2672,tt1714915,Only Lovers Left Alive,"'gb', 'de', 'gr', 'fr'"
2675,tt0076786,Suspiria,'it'
2677,tt0401383,The Diving Bell and the Butterfly,"'fr', 'us'"
2680,tt0298814,The Core,"'us', 'fr', 'gb', 'it'"
2681,tt0118887,Cop Land,'us'
2684,tt1568921,The Secret World of Arrietty,'jp'
2685,tt0386140,The Legend of Zorro,'us'
2686,tt0066206,Patton,'us'
2690,tt10370710,The Worst Person in the World,"'no', 'fr', 'se', 'dk'"
2691,tt1985949,The Angry Birds Movie,"'us', 'fi'"
2692,tt2170593,St. Vincent,'us'
2693,tt0452702,Vacancy,'us'
2696,tt0335245,The Ladykillers,'us'
2697,tt0057546,The Sword in the Stone,'us'
2698,tt0120907,eXistenZ,"'gb', 'fr', 'ca'"
2701,tt1571222,A Dangerous Method,"'gb', 'de', 'ca'"
2703,tt14641788,Enola Holmes 2,'us'
2704,tt3605418,Knock Knock,"'cl', 'il', 'us'"
2705,tt0386117,Where the Wild Things Are,"'de', 'us', 'au'"
2708,tt0879870,Eat Pray Love,'us'
2709,tt0400717,Open Season,'us'
2710,tt13452446,Damsel,'us'
2711,tt3622592,Paper Towns,'us'
2714,tt0892318,Letters to Juliet,'us'
2715,tt0104652,Porco Rosso,'jp'
2716,tt1860242,The Highwaymen,'us'
2717,tt2241351,Money Monster,'us'
2718,tt1396218,Mr. Popper's Penguins,'us'
2719,tt0480255,The Losers,"'us', 'fr'"
2720,tt0090329,Witness,'us'
2723,tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,'us'
2724,tt1201607,Harry Potter and the Deathly Hallows: Part 2,"'gb', 'us'"
2727,tt15097216,Jai Bhim,"'in', 'us'"
2728,tt0949731,The Happening,"'us', 'in'"
2729,tt13287846,Napoleon,"'gb', 'us'"
2730,tt0290673,Irreversible,'fr'
2731,tt0172493,"Girl, Interrupted","'us', 'de'"
2732,tt1911658,Penguins of Madagascar,"'us', 'gb'"
2733,tt1800246,That Awkward Moment,'us'
2734,tt2481498,"Extremely Wicked, Shockingly Evil and Vile",'us'
2735,tt9362930,Blue Beetle,"'us', 'mx', 'ca', 'de'"
2738,tt1602620,Amour,"'fr', 'de', 'at'"
2741,tt1027718,Wall Street: Money Never Sleeps,'us'
2742,tt0248667,Ali,'us'
2745,tt0115759,Broken Arrow,'us'
2746,tt0032455,Fantasia,'us'
2747,tt0115685,The Birdcage,'us'
2748,tt0156887,Perfect Blue,'jp'
2749,tt0345950,The SpongeBob SquarePants Movie,"'us', 'au', 'kr'"
2753,tt2193215,The Counselor,"'gb', 'us'"
2754,tt0100935,Wild at Heart,'us'
2755,tt0163187,Runaway Bride,'us'
2756,tt0098206,Road House,'us'
2757,tt1839492,Ruby Sparks,'us'
2760,tt12412888,Sonic the Hedgehog 2,"'us', 'jp', 'gb'"
2762,tt0318462,The Motorcycle Diaries,"'fr', 'gb', 'us', 'ar', 'pe', 'cl', 'de'"
2763,tt4218572,Widows,"'gb', 'us'"
2764,tt9663764,Aquaman and the Lost Kingdom,"'us', 'gb', 'ca', 'au', 'is'"
2766,tt0054047,The Magnificent Seven,'us'
2768,tt0318649,Sahara,"'gb', 'fr', 'de', 'es', 'us'"
